Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Vehicle|Nillumbik|Evening|Winter|Green|55 vehicles were stolen in Nillumbik in 2014 (0.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Whittlesea|Evening|Winter|Red|870 vehicles were stolen in Whittlesea in 2014 (4.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Wyndham|Evening|Winter|Red|629 vehicles were stolen in Wyndham in 2014 (3.0 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Yarra|Evening|Winter|Red|503 vehicles were stolen in Yarra in 2014 (5.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Alpine|Evening|Winter|Green|4 vehicles were stolen in Alpine in 2014 (0.3 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Bass Coast|Evening|Winter|Amber|45 vehicles were stolen in Bass Coast in 2014 (1.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Baw Baw|Evening|Winter|Amber|78 vehicles were stolen in Baw Baw in 2014 (1.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Benalla|Evening|Winter|Amber|15 vehicles were stolen in Benalla in 2014 (1.1 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Boroondara|Evening|Winter|Amber|196 vehicles were stolen in Boroondara in 2014 (1.1 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|East Gippsland|Evening|Winter|Green|41 vehicles were stolen in East Gippsland in 2014 (0.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Greater Shepparton|Evening|Winter|Red|134 vehicles were stolen in Greater Shepparton in 2014 (2.1 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Indigo|Evening|Winter|Green|7 vehicles were stolen in Indigo in 2014 (0.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Knox|Evening|Winter|Red|368 vehicles were stolen in Knox in 2014 (2.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Latrobe|Evening|Winter|Red|160 vehicles were stolen in Latrobe in 2014 (2.2 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Manningham|Evening|Winter|Amber|129 vehicles were stolen in Manningham in 2014 (1.1 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Mansfield|Evening|Winter|Green|5 vehicles were stolen in Mansfield in 2014 (0.6 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Maroondah|Evening|Winter|Red|304 vehicles were stolen in Maroondah in 2014 (2.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Mitchell|Evening|Winter|Red|87 vehicles were stolen in Mitchell in 2014 (2.2 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Moira|Evening|Winter|Green|24 vehicles were stolen in Moira in 2014 (0.8 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Monash|Evening|Winter|Amber|354 vehicles were stolen in Monash in 2014 (1.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Murrindindi|Evening|Winter|Amber|19 vehicles were stolen in Murrindindi in 2014 (1.4 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|South Gippsland|Evening|Winter|Green|27 vehicles were stolen in South Gippsland in 2014 (0.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Strathbogie|Evening|Winter|Amber|13 vehicles were stolen in Strathbogie in 2014 (1.3 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Towong|Evening|Winter|Green|1 vehicles were stolen in Towong in 2014 (0.2 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Wangaratta|Evening|Winter|Green|26 vehicles were stolen in Wangaratta in 2014 (0.9 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Wellington|Evening|Winter|Amber|67 vehicles were stolen in Wellington in 2014 (1.6 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Whitehorse|Evening|Winter|Amber|302 vehicles were stolen in Whitehorse in 2014 (1.8 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Wodonga|Evening|Winter|Red|77 vehicles were stolen in Wodonga in 2014 (2.0 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Yarra Ranges|Evening|Winter|Amber|259 vehicles were stolen in Yarra Ranges in 2014 (1.7 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Bayside|Evening|Winter|Green|96 vehicles were stolen in Bayside in 2014 (1.0 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
Vehicle|Cardinia|Evening|Winter|Amber|144 vehicles were stolen in Cardinia in 2014 (1.6 for every 1,000 residents)|Winter had the highest vehicle rate in 2014 - be extra vigilant|Almost half of vehicles stolen or stolen from are on the street - don't leave valuables in the vehicle|Avoid those dark parking spots on side streets in you can
